timestamp,index,detector,feature,value,expected_range,confidence,severity,technique,description,true_label
2023-02-13 03:00:00,1035,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8407.1,See rule definition,78,High,T0859 / T0855,Demand change of 665 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-13 19:00:00,1051,IQR,total_demand_mw,0.0,6651–11456 MW (hour 19:00),72,Critical,T0816 / T0813,Demand nan MW is outside IQR fence for hour 19:00 (6651–11456 MW).,Ransomware_SCADA_Blackout
2023-02-13 20:00:00,1052,IQR,total_demand_mw,0.0,6125–11049 MW (hour 20:00),72,Critical,T0816 / T0813,Demand nan MW is outside IQR fence for hour 20:00 (6125–11049 MW).,Ransomware_SCADA_Blackout
2023-02-13 21:00:00,1053,IQR,total_demand_mw,0.0,5864–10563 MW (hour 21:00),72,Critical,T0816 / T0813,Demand nan MW is outside IQR fence for hour 21:00 (5864–10563 MW).,Ransomware_SCADA_Blackout
2023-02-13 22:00:00,1054,IQR,total_demand_mw,0.0,5636–10277 MW (hour 22:00),72,Critical,T0816 / T0813,Demand nan MW is outside IQR fence for hour 22:00 (5636–10277 MW).,Ransomware_SCADA_Blackout
2023-02-13 23:00:00,1055,IQR,total_demand_mw,0.0,5303–10266 MW (hour 23:00),72,Critical,T0816 / T0813,Demand nan MW is outside IQR fence for hour 23:00 (5303–10266 MW).,Ransomware_SCADA_Blackout
2023-02-14 00:00:00,1056,IQR,total_demand_mw,0.0,5410–9958 MW (hour 00:00),72,Critical,T0816 / T0813,Demand nan MW is outside IQR fence for hour 00:00 (5410–9958 MW).,Ransomware_SCADA_Blackout
2023-02-14 01:00:00,1057,IQR,total_demand_mw,0.0,5380–10113 MW (hour 01:00),72,Critical,T0816 / T0813,Demand nan MW is outside IQR fence for hour 01:00 (5380–10113 MW).,Ransomware_SCADA_Blackout
2023-02-14 02:00:00,1058,IQR,total_demand_mw,0.0,5669–10268 MW (hour 02:00),72,Critical,T0816 / T0813,Demand nan MW is outside IQR fence for hour 02:00 (5669–10268 MW).,Ransomware_SCADA_Blackout
2023-02-14 03:00:00,1059,IQR,total_demand_mw,0.0,6003–10486 MW (hour 03:00),72,Critical,T0816 / T0813,Demand nan MW is outside IQR fence for hour 03:00 (6003–10486 MW).,Ransomware_SCADA_Blackout
2023-02-14 04:00:00,1060,IQR,total_demand_mw,11381.5,6245–10927 MW (hour 04:00),72,High,Unknown,Demand 11381 MW is outside IQR fence for hour 04:00 (6245–10927 MW).,Ransomware_SCADA_Blackout
2023-02-14 06:00:00,1062,IQR,total_demand_mw,12157.4,7244–11751 MW (hour 06:00),72,High,Unknown,Demand 12157 MW is outside IQR fence for hour 06:00 (7244–11751 MW).,Ransomware_SCADA_Blackout
2023-02-15 03:00:00,1083,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8305.2,See rule definition,78,High,T0859 / T0855,Demand change of 704 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-16 01:00:00,1105,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,6966.0,See rule definition,78,High,T0859 / T0855,Demand change of 338 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-16 02:00:00,1106,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7430.6,See rule definition,78,High,T0859 / T0855,Demand change of 465 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-16 04:00:00,1108,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7842.1,See rule definition,78,High,T0859 / T0855,Demand change of 438 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-16 05:00:00,1109,Isolation Forest,multi-feature,-0.5809,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5809. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-02-16 23:00:00,1127,Isolation Forest,multi-feature,-0.5773,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5773. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-02-17 03:00:00,1131,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7492.5,See rule definition,78,High,T0859 / T0855,Demand change of 303 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-17 04:00:00,1132,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8078.7,See rule definition,78,High,T0859 / T0855,Demand change of 586 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-18 01:00:00,1153,Isolation Forest,multi-feature,-0.6154,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.6154. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-02-18 02:00:00,1154,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7537.6,See rule definition,78,High,T0859 / T0855,Demand change of 724 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-18 11:00:00,1163,Isolation Forest,multi-feature,-0.5841,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5841. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-02-18 22:00:00,1174,Isolation Forest,multi-feature,-0.5792,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5792. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-02-18 23:00:00,1175,Isolation Forest,multi-feature,-0.596,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5960. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-02-19 01:00:00,1177,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7360.0,See rule definition,78,High,T0859 / T0855,Demand change of 364 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-19 04:00:00,1180,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8294.4,See rule definition,78,High,T0859 / T0855,Demand change of 619 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-20 03:00:00,1203,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8273.5,See rule definition,78,High,T0859 / T0855,Demand change of 370 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-21 04:00:00,1228,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8763.9,See rule definition,78,High,T0859 / T0855,Demand change of 568 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-22 02:00:00,1250,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7772.3,See rule definition,78,High,T0859 / T0855,Demand change of 506 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-22 03:00:00,1251,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8135.1,See rule definition,78,High,T0859 / T0855,Demand change of 363 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-23 02:00:00,1274,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7593.1,See rule definition,78,High,T0859 / T0855,Demand change of 442 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-23 04:00:00,1276,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8426.4,See rule definition,78,High,T0859 / T0855,Demand change of 753 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-24 06:00:00,1302,Isolation Forest,multi-feature,-0.5939,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5939. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-02-24 12:00:00,1308,Isolation Forest,multi-feature,-0.6011,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.6011. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-02-24 16:00:00,1312,Isolation Forest,multi-feature,-0.5808,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5808. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-02-25 03:00:00,1323,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7682.4,See rule definition,78,High,T0859 / T0855,Demand change of 397 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-25 04:00:00,1324,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7990.4,See rule definition,78,High,T0859 / T0855,Demand change of 308 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-25 21:00:00,1341,Isolation Forest,multi-feature,-0.6018,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.6018. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-02-26 01:00:00,1345,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7167.2,See rule definition,78,High,T0859 / T0855,Demand change of 362 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-26 03:00:00,1347,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8099.1,See rule definition,78,High,T0859 / T0855,Demand change of 929 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-26 23:00:00,1367,Isolation Forest,multi-feature,-0.5991,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5991. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-02-27 02:00:00,1370,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7907.6,See rule definition,78,High,T0859 / T0855,Demand change of 317 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-27 03:00:00,1371,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8541.5,See rule definition,78,High,T0859 / T0855,Demand change of 634 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-02-28 03:00:00,1395,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8314.1,See rule definition,78,High,T0859 / T0855,Demand change of 381 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-01 02:00:00,1418,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8046.9,See rule definition,78,High,T0859 / T0855,Demand change of 393 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-01 04:00:00,1420,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8500.0,See rule definition,78,High,T0859 / T0855,Demand change of 364 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-02 04:00:00,1444,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8140.7,See rule definition,78,High,T0859 / T0855,Demand change of 666 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-03 02:00:00,1466,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7548.4,See rule definition,78,High,T0859 / T0855,Demand change of 372 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-04 01:00:00,1489,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7396.3,See rule definition,78,High,T0859 / T0855,Demand change of 573 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-04 03:00:00,1491,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8116.5,See rule definition,78,High,T0859 / T0855,Demand change of 857 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-05 00:00:00,1512,Isolation Forest,multi-feature,-0.5927,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5927. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-03-05 02:00:00,1514,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7676.5,See rule definition,78,High,T0859 / T0855,Demand change of 516 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-05 04:00:00,1516,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8653.1,See rule definition,78,High,T0859 / T0855,Demand change of 682 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-06 02:00:00,1538,Isolation Forest,multi-feature,-0.5854,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5854. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-03-06 04:00:00,1540,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8671.8,See rule definition,78,High,T0859 / T0855,Demand change of 893 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-07 03:00:00,1563,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8503.1,See rule definition,78,High,T0859 / T0855,Demand change of 877 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-07 04:00:00,1564,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8844.5,See rule definition,78,High,T0859 / T0855,Demand change of 341 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-09 03:00:00,1611,Isolation Forest,multi-feature,-0.5835,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5835. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-03-09 04:00:00,1612,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8292.0,See rule definition,78,High,T0859 / T0855,Demand change of 801 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-10 01:00:00,1633,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7320.3,See rule definition,78,High,T0859 / T0855,Demand change of 360 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-03-11 00:00:00,1656,Isolation Forest,multi-feature,-0.5914,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5914. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
